3990512	2036065_1	1	105.96512603759766
3990512	248974_2	2	104.0721206665039
3990512	3265991_12	3	103.97383880615234
3990512	4087614_7	4	99.67459106445312
3990512	3265991_7	5	99.57862854003906
3990512	311770_2	6	98.50065612792969
3990512	4423631_2	7	97.24064636230469
3990512	1173778_3	8	97.00977325439453
3990512	2436088_5	9	96.7812271118164
3990512	2397714_2	10	96.74279022216797
1351675	1679673_0	1	94.78292083740234
1351675	1062527_5	2	93.8802261352539
1351675	3622010_2	3	93.50499725341797
1351675	939905_4	4	93.40996551513672
1351675	3089731_0	5	93.28231048583984
1351675	1062527_2	6	93.20893096923828
1351675	4289249_10	7	93.1402359008789
1351675	107944_0	8	93.13597106933594
1351675	2389242_4	9	93.0927734375
1351675	1425896_2	10	93.06016540527344
2814599	2814599_0	1	105.35337829589844
2814599	2814599_1	2	102.88033294677734
2814599	2814599_5	3	102.7125244140625
2814599	2814599_3	4	99.34844207763672
2814599	317530_1	5	98.00862884521484
2814599	3363498_8	6	97.94255828857422
2814599	2122458_1	7	97.24718475341797
2814599	3769909_2	8	97.24718475341797
2814599	2744003_8	9	96.34783172607422
2814599	119000_1	10	96.12506103515625
3910925	3720632_7	1	112.18684387207031
3910925	1742488_2	2	107.69169616699219
3910925	2556570_2	3	106.99323272705078
3910925	601072_7	4	106.64583587646484
3910925	1961993_3	5	106.61534881591797
3910925	3910925_9	6	106.61457824707031
3910925	2065163_0	7	106.52493286132812
3910925	1782123_1	8	106.39656066894531
3910925	696384_0	9	106.32874298095703
3910925	3910925_7	10	106.32874298095703
4462511	582850_3	1	104.59770965576172
4462511	1852661_5	2	104.53170013427734
4462511	3298989_11	3	103.64666748046875
4462511	582850_8	4	103.50416564941406
4462511	3640550_5	5	103.31536865234375
4462511	1643012_2	6	103.14167785644531
4462511	650202_4	7	103.14009094238281
4462511	582850_5	8	102.34185028076172
4462511	4227880_1	9	102.28534698486328
4462511	1343714_3	10	102.09725952148438
3499881	3499881_11	1	101.55965423583984
3499881	3193262_3	2	99.73576354980469
3499881	3193262_10	3	99.50835418701172
3499881	3089958_18	4	98.58646392822266
3499881	3549261_7	5	98.56887817382812
3499881	256524_2	6	97.72232055664062
3499881	3287776_1	7	97.32036590576172
3499881	3068149_10	8	97.03218078613281
3499881	3076949_10	9	96.7855453491211
3499881	3341732_6	10	96.35826873779297
2892478	1664423_2	1	103.36617279052734
2892478	175516_3	2	102.49812316894531
2892478	1196555_0	3	101.08050537109375
2892478	396703_8	4	100.71603393554688
2892478	4394257_0	5	100.0347900390625
2892478	3256438_3	6	99.64753723144531
2892478	2341682_0	7	99.33395385742188
2892478	3437121_0	8	99.2457275390625
2892478	2489934_7	9	99.11538696289062
2892478	836160_1	10	99.045654296875
4190287	1256399_1	1	110.41358184814453
4190287	4190287_3	2	107.85667419433594
4190287	785804_2	3	103.78497314453125
4190287	1256399_0	4	101.79524993896484
