24	9274586	1	106.18449401855469
24	10809122	2	105.50731658935547
24	1595027	3	105.39596557617188
24	11065188	4	105.21097564697266
24	979838	5	105.04814910888672
24	933558	6	104.9780502319336
24	1431961	7	104.94868469238281
24	351643	8	104.64801025390625
24	11096832	9	104.3761978149414
24	1439533	10	104.35358428955078
319	5127867	1	108.03358459472656
319	1024210	2	106.87693786621094
319	7711736	3	106.7051010131836
319	7813189	4	106.62293243408203
319	6868762	5	106.0765151977539
319	6557200	6	105.91568756103516
319	7677384	7	105.85974884033203
319	10664698	8	105.78738403320312
319	955387	9	105.75048828125
319	7500038	10	105.69922637939453
689	5335900	1	107.93224334716797
689	5957507	2	107.79544830322266
689	5322336	3	107.41896057128906
689	6807085	4	106.61273193359375
689	5182646	5	106.44554138183594
689	9366818	6	105.9368667602539
689	9323376	7	105.49900817871094
689	1737010	8	105.43203735351562
689	1737027	9	105.25849914550781
689	9391588	10	105.14645385742188
980	7691919	1	106.98738861083984
980	1322194	2	106.72317504882812
980	539631	3	106.52230834960938
980	9502977	4	106.45854187011719
980	7893897	5	106.42903137207031
980	10673683	6	106.02213287353516
980	4815618	7	105.98988342285156
980	11083633	8	105.83601379394531
980	9069380	9	105.81639099121094
980	6114917	10	105.56507873535156
1184	4898631	1	108.810302734375
1184	6708391	2	107.11361694335938
1184	9644731	3	106.84406280517578
1184	9132464	4	106.80970001220703
1184	9072035	5	106.5908432006836
1184	11101453	6	105.71044921875
1184	7799155	7	105.69096374511719
1184	7235410	8	105.44606018066406
1184	7238386	9	105.4320068359375
1184	9463894	10	105.39093780517578
1353	6870030	1	109.66487884521484
1353	343420	2	107.572998046875
1353	7080043	3	104.61882019042969
1353	5890599	4	104.44528198242188
1353	9343847	5	104.31204223632812
1353	892097	6	103.54872131347656
1353	1270604	7	103.48277282714844
1353	10710798	8	102.87835693359375
1353	1081865	9	102.78682708740234
1353	1894856	10	102.71147155761719
1602	928060	1	105.79753112792969
1602	289687	2	105.30371856689453
1602	9216241	3	105.2464828491211
1602	289338	4	105.17546081542969
1602	9222571	5	105.16670227050781
1602	6065167	6	105.10820007324219
1602	459478	7	105.10479736328125
1602	6415583	8	104.88340759277344
1602	764656	9	104.88005828857422
1602	7798408	10	104.72405242919922
1719	7322652	1	106.46016693115234
1719	1917546	2	106.10053253173828
1719	1948860	3	106.031982421875
1719	7605600	4	105.85179901123047
1719	9340550	5	105.8155517578125
1719	9369510	6	105.76851654052734
1719	10768533	7	105.74713897705078
1719	9164126	8	105.71780395507812
1719	1965351	9	105.69444274902344
1719	1730611	10	105.6032943725586
1908	11693606	1	110.04940032958984
1908	5007584	2	109.54551696777344
1908	1276897	3	109.11617279052734
1908	841413	4	108.99653625488281
1908	536101	5	108.74540710449219
1908	793680	6	108.73992156982422
1908	342065	7	108.737060546875
1908	7626344	8	108.73104095458984
1908	9632200	9	108.69187927246094
1908	7773450	10	108.64962005615234
2276	8063441	1	107.12711334228516
2276	950006	2	106.88567352294922
2276	9026695	3	106.7607192993164
2276	9628725	4	106.63426971435547
2276	9367929	5	106.59020233154297
2276	9514613	6	106.4095687866211
2276	1435142	7	106.20695495605469
2276	1072648	8	106.16561889648438
2276	1731878	9	106.10828399658203
2276	10688016	10	105.89210510253906
2555	1416910	1	95.21923828125
2555	10596023	2	94.92979431152344
2555	6578126	3	94.6623764038086
2555	837948	4	94.55296325683594
2555	6418755	5	94.14208984375
2555	966792	6	94.11096954345703
2555	10796849	7	93.92973327636719
2555	6493227	8	93.88023376464844
2555	11279296	9	93.80746459960938
2555	10350327	10	93.7809066772461
2909	5605727	1	108.99274444580078
2909	10474292	2	108.7410659790039
2909	561222	3	108.70035552978516
2909	9502802	4	108.19522094726562
2909	9185318	5	108.12786102294922
2909	866840	6	108.06549835205078
2909	5577872	7	107.82659912109375
2909	1402513	8	107.77204895019531
2909	418230	9	107.65756225585938
2909	9361795	10	107.64678192138672
3096	10285794	1	105.58706665039062
3096	4827455	2	105.50048828125
3096	1847896	3	105.36042785644531
3096	5409362	4	105.2519760131836
3096	5289627	5	105.23397827148438
3096	2042901	6	104.7822036743164
3096	5145874	7	104.76458740234375
3096	1913412	8	104.67028045654297
3096	9372991	9	104.2997817993164
3096	1782418	10	104.03950500488281
3450	9231642	1	105.31572723388672
3450	9368989	2	105.29377746582031
3450	5031494	3	105.07472229003906
3450	1442863	4	104.80221557617188
3450	9376507	5	104.55823516845703
3450	459676	6	104.26260375976562
