301	FBIS3-21961	1	36.52227783203125
301	FBIS4-38364	2	36.15162658691406
301	FBIS4-63999	3	35.26488494873047
301	FBIS3-19646	4	35.16769027709961
301	FBIS3-54944	5	35.049617767333984
301	FBIS4-43965	6	34.360939025878906
301	FBIS4-31645	7	34.2314338684082
301	FBIS3-19199	8	34.12010955810547
301	FBIS4-68383	9	34.086360931396484
301	FBIS4-45469	10	33.775142669677734
309	LA041689-0082	1	32.2293815612793
309	LA041689-0086	2	31.893301010131836
309	LA040289-0162	3	31.567197799682617
309	LA070890-0038	4	31.559289932250977
309	LA040790-0096	5	31.090017318725586
309	LA021190-0091	6	30.792163848876953
309	LA042389-0046	7	30.721099853515625
309	LA021190-0090	8	30.693140029907227
309	LA040289-0173	9	30.30122947692871
309	LA070890-0040	10	30.239091873168945
317	LA052489-0152	1	32.64397048950195
317	FR940127-2-00110	2	30.52982521057129
317	FT932-1038	3	29.269609451293945
317	FT944-12010	4	28.87949562072754
317	FT944-3767	5	28.76123046875
317	LA010990-0117	6	28.471458435058594
317	FT944-12081	7	28.460573196411133
317	FT924-1041	8	28.313222885131836
317	FT923-4778	9	28.173839569091797
317	FT941-7299	10	28.01789093017578
325	LA100690-0019	1	30.058094024658203
325	LA052189-0196	2	29.713214874267578
325	FT932-14560	3	29.116981506347656
325	LA083189-0064	4	28.902690887451172
325	FT934-7177	5	28.7142333984375
325	LA071190-0007	6	28.65595054626465
325	LA082390-0253	7	28.437665939331055
325	FT922-1721	8	28.0217227935791
325	LA071689-0122	9	27.945940017700195
325	FT944-14422	10	27.945873260498047
333	FT924-5307	1	31.124897003173828
333	FBIS4-23025	2	30.424039840698242
333	FT944-10375	3	29.674341201782227
333	FR941004-0-00006	4	29.564218521118164
333	FBIS4-23024	5	28.81294822692871
333	FR940318-0-00047	6	28.76603889465332
333	FT942-6645	7	28.763683319091797
333	FT942-8985	8	28.75693130493164
333	FR941028-2-00215	9	28.69748306274414
333	FR940222-0-00026	10	28.566823959350586
341	FR941206-1-00140	1	35.04180908203125
341	FT933-6584	2	34.08665466308594
341	FR941206-1-00143	3	34.05035400390625
341	LA041890-0141	4	33.81364440917969
341	LA100589-0098	5	33.23335266113281
341	FBIS3-60767	6	33.117401123046875
341	LA100189-0090	7	33.07197952270508
341	FR941206-1-00138	8	32.82638168334961
341	FT931-6812	9	32.79139709472656
341	FT941-4019	10	32.7652587890625
349	FBIS3-42994	1	26.7441463470459
349	FBIS3-43032	2	26.7441463470459
349	FR940405-1-00083	3	25.68080711364746
349	LA032990-0031	4	25.563446044921875
349	LA050789-0042	5	25.13249397277832
349	LA052989-0035	6	24.996824264526367
349	FT943-6896	7	24.357458114624023
349	FR940912-2-00111	8	24.115867614746094
349	FR941107-2-00101	9	23.865009307861328
349	FR940817-2-00270	10	23.766878128051758
357	FBIS3-36488	1	37.64039993286133
357	FT932-10353	2	33.96772766113281
357	FBIS3-28318	3	33.54526901245117
357	FBIS3-28099	4	33.51338195800781
357	FBIS3-48123	5	33.17938995361328
357	FT923-3344	6	33.16749954223633
357	FT932-14010	7	33.1169548034668
357	FT922-3431	8	32.9619140625
357	FBIS3-57480	9	32.78445053100586
357	FT932-16710	10	32.40924072265625
365	LA021690-0167	1	36.21698760986328
365	FT921-10204	2	35.76472854614258
365	LA123090-0031	3	35.5838623046875
365	FT923-14358	4	33.8221549987793
365	LA070990-0005	5	33.30599594116211
365	LA112790-0036	6	32.0829963684082
365	FT932-14766	7	31.598474502563477
365	LA051689-0023	8	31.031675338745117
365	FT931-9258	9	30.31210708618164
365	FT922-9051	10	29.85112762451172
373	FR940516-0-00061	1	31.87448501586914
373	FR940516-0-00059	2	31.67487335205078
373	FR940516-0-00058	3	31.382383346557617
373	FBIS3-42056	4	31.37162208557129
373	FBIS3-41961	5	31.27675437927246
373	FBIS3-20750	6	31.24013328552246
373	FT933-6518	7	31.206764221191406
373	FR940930-0-00033	8	31.175392150878906
373	FR940516-0-00055	9	31.122209548950195
373	FT931-3128	10	30.933307647705078
381	LA082690-0003	1	30.96589469909668
381	FR941122-2-00061	2	30.566326141357422
381	FR941026-2-00019	3	30.51398468017578
381	FT943-11161	4	30.077896118164062
381	FR940819-2-00077	5	30.037353515625
381	FR940318-0-00198	6	30.011259078979492
381	FR941207-2-00041	7	29.375741958618164
381	FT923-12034	8	29.35492515563965
381	FR940930-0-00054	9	29.21457862854004
381	LA060590-0055	10	28.85373306274414
389	LA121289-0059	1	34.87746810913086
389	FT922-5094	2	33.76913070678711
389	FBIS4-29650	3	33.596275329589844
389	FT931-3128	4	33.490196228027344
389	FBIS3-7295	5	33.450584411621094
389	FT922-5620	6	33.252685546875
389	FBIS4-49577	7	33.12641906738281
389	FT931-2959	8	33.118465423583984
389	LA061690-0015	9	33.093223571777344
389	FBIS3-60741	10	32.896461486816406
397	LA072390-0100	1	35.078453063964844
397	LA020190-0022	2	34.722782135009766
397	LA120589-0153	3	34.562076568603516
397	LA121989-0061	4	34.15591049194336
397	LA060490-0081	5	33.405555725097656
397	FT934-17162	6	33.37968444824219
397	LA092590-0140	7	33.308197021484375
397	LA052890-0061	8	33.2276611328125
397	LA021390-0016	9	33.177642822265625
397	LA020890-0157	10	32.37553405761719
405	FT922-11472	1	34.04883575439453
405	FT922-11525	2	31.737667083740234
405	FBIS3-42549	3	30.01272964477539
405	FT943-12622	4	29.548959732055664
405	FT924-286	5	29.465246200561523
405	FT942-5468	6	29.205123901367188
405	FBIS3-59742	7	28.556968688964844
405	FT943-10128	8	28.2242431640625
405	LA012289-0002	9	28.17430305480957
405	FT921-830	10	27.98206901550293
413	FBIS3-44651	1	36.232749938964844
413	FT923-13674	2	36.1141357421875
413	FT921-15150	3	35.6389045715332
413	LA011789-0094	4	35.59703063964844
413	FT932-12063	5	35.46139907836914
413	FT943-11243	6	35.15434646606445
413	FT911-279	7	35.12665557861328
413	FT941-16195	8	34.98493957519531
413	FT933-1180	9	34.90426254272461
413	FBIS4-3342	10	34.868431091308594
421	LA061889-0180	1	36.85594177246094
421	LA062989-0089	2	36.042198181152344
421	FT933-4383	3	36.041473388671875
421	FR941013-1-00065	4	36.00157928466797
421	FR940511-1-00080	5	35.906898498535156
421	LA031289-0073	6	35.55779266357422
421	FBIS3-27134	7	34.989479064941406
421	FR940413-2-00037	8	34.94437789916992
421	FT942-8483	9	34.895347595214844
421	FT934-8135	10	34.80955123901367
429	LA010590-0062	1	36.255401611328125
429	FR940202-2-00109	2	35.969764709472656
429	FR940202-2-00119	3	35.500633239746094
429	LA110389-0072	4	35.486026763916016
429	LA052190-0047	5	35.19447708129883
429	FR940202-2-00139	6	34.678585052490234
429	FR940202-2-00108	7	34.4986572265625
429	FT932-10547	8	34.439937591552734
429	LA062090-0050	9	34.27520751953125
429	FR940202-2-00140	10	33.717796325683594
437	FT942-10006	1	36.450782775878906
437	FBIS3-46630	2	34.837318420410156
437	FT942-2256	3	34.57082748413086
437	FT942-2267	4	34.569820404052734
437	FT944-9419	5	34.498138427734375
437	FT924-4495	6	34.42872619628906
437	FT943-13563	7	34.12691116333008
437	FT943-4804	8	33.84053039550781
437	FT934-10025	9	33.811946868896484
437	FBIS4-29296	10	33.8028450012207
445	LA121790-0116	1	35.45119094848633
445	LA110789-0149	2	34.96983337402344
445	FT924-8156	3	34.30146789550781
