1	okqsvg8q	1	43.8154296875
1	rzpbpxw2	2	42.08224105834961
1	wy0y5ztd	3	41.960018157958984
1	jb05x03a	4	41.960018157958984
1	xuczplaf	5	41.69042205810547
1	dqxfcwyu	6	41.433143615722656
1	sh7lrdou	7	41.41145324707031
1	h2m0rhk1	8	41.38068389892578
1	1q2gqh22	9	41.38068389892578
1	1mjaycee	10	41.33986282348633
9	m6rj7h6u	1	43.78668975830078
9	12eny1vl	2	43.67900466918945
9	4v0qgfat	3	43.666900634765625
9	ulav1vcf	4	43.50249481201172
9	scjui91o	5	43.4549446105957
9	ieobv7q8	6	43.399742126464844
9	mzaxgbtc	7	43.361080169677734
9	fbq90100	8	43.155181884765625
9	4kojv5pv	9	43.13911437988281
9	n8omnki4	10	42.99742889404297
17	dzvfaa8z	1	41.97563552856445
17	h10o18ss	2	41.55829620361328
17	jwrheaph	3	41.238258361816406
17	3suh7nj7	4	39.193424224853516
17	pazjx1g5	5	39.171104431152344
17	zsgv8iec	6	39.0425910949707
17	tjsa86l7	7	39.0335578918457
17	t1wpujpm	8	38.9794807434082
17	ce8hrh5e	9	38.97156524658203
17	itpizzzh	10	38.592041015625
25	t996fbad	1	41.67750549316406
25	9k8r18x7	2	41.67750549316406
25	pd70i3d8	3	40.32853698730469
25	8p1agcm2	4	39.514503479003906
25	u6u4qa51	5	39.4322395324707
25	qbxx6yae	6	39.34526443481445
25	og92zxnf	7	39.3209228515625
25	vogum3ir	8	39.3209228515625
25	m15m1xh8	9	39.03434753417969
25	9ap6hr4k	10	38.76054382324219
33	3byzr4qe	1	42.46453094482422
33	ievuxa6k	2	41.59648513793945
33	o8bkorjn	3	41.55461502075195
33	3sepefqa	4	41.085269927978516
33	oa8vzf02	5	41.008056640625
33	c5uesg6p	6	40.270572662353516
33	d2j9wpqk	7	40.204429626464844
33	sdiwnhs0	8	40.11762619018555
33	rwtv6yys	9	40.10541915893555
33	6fxqe2d9	10	40.07166290283203
41	u7s67aug	1	42.07512664794922
41	80w0wu9e	2	42.04266357421875
41	3lkahro8	3	41.333778381347656
41	i6a26q3j	4	40.85006332397461
41	yq7enzvm	5	40.83544921875
41	rxgnrrx8	6	40.53153610229492
41	cuo7qdkj	7	40.47532653808594
41	zdmoifko	8	40.2662467956543
41	423uero3	9	40.127525329589844
41	wwucpqin	10	39.991947174072266
49	kqanoog7	1	40.85343933105469
49	8aezcyf9	2	40.419044494628906
49	dptgg05n	3	40.08699417114258
49	4gfvbaj1	4	39.949684143066406
49	rs79r7kc	5	39.80048370361328
49	wcmxmahq	6	39.744869232177734
49	rv24mn9q	7	39.58274841308594
49	qo3cfytq	8	39.43421936035156
49	wdfzrzkt	9	39.42784881591797
49	ik8icy08	10	39.40130615234375
2	tyhtdawb	1	35.15657043457031
2	5s3en8g5	2	34.97455596923828
2	8yj5zkbt	3	34.92178726196289
2	fj3a2y1o	4	34.70026779174805
2	h0jwvzmo	5	34.68352508544922
2	w5rgdp4e	6	34.536861419677734
2	isd0u6tm	7	34.482791900634766
2	w5kjmw88	8	34.47799301147461
2	qu8s3fgl	9	34.43101119995117
2	yd77xfg2	10	34.40692138671875
10	n0nch8he	1	47.57155990600586
10	ocwetgv6	2	47.546817779541016
10	pn02p843	3	46.74074935913086
10	gz18sxzc	4	46.160545349121094
10	p1jeiljo	5	46.13056945800781
10	cb5ebiiv	6	46.07724380493164
10	v62bf53w	7	46.06066131591797
10	h6ngg7ea	8	45.93891525268555
10	j1ma6r50	9	45.89335250854492
10	t4ocnyng	10	45.88260269165039
18	g477u9k1	1	42.625675201416016
18	f4sd7vbi	2	41.64423751831055
18	qi8x5yaq	3	41.57040786743164
18	q0ey3wib	4	41.538841247558594
18	59vi2j5g	5	41.51368713378906
18	tfrawa9z	6	41.500240325927734
18	ah29pm89	7	41.164398193359375
18	9k2de2sd	8	41.135196685791016
18	8t8psk46	9	41.0362548828125
18	0zjdgqv3	10	41.02391815185547
26	qreg4emx	1	40.52168655395508
26	vp5xj8m5	2	40.464378356933594
26	z5u32l0w	3	40.224525451660156
26	6m70ltbw	4	40.20263671875
26	1jprldcz	5	40.18037414550781
26	muztaqox	6	40.17683029174805
26	xjqbmryh	7	40.17683029174805
26	jdwi0n42	8	40.16203308105469
26	7c9gju6i	9	40.06325912475586
26	zv45usvu	10	39.73454284667969
34	7s04ygm2	1	41.230979919433594
34	yudrouue	2	40.73312759399414
34	tkbctdyj	3	39.47490692138672
34	jud53dmv	4	39.234100341796875
34	3tna1y5o	5	39.117095947265625
34	bsqpkjcj	6	39.117095947265625
34	rmio55bx	7	39.095619201660156
34	8vokul5u	8	39.0465202331543
34	jamd5ubd	9	39.0465202331543
34	bvm1mrdy	10	39.02762222290039
42	uz34fjyp	1	44.31924819946289
42	8ceblnkz	2	44.31924819946289
42	yjx6ejrh	3	43.80532455444336
42	waujy98e	4	42.82834243774414
42	8hvve871	5	42.57890701293945
42	dqqrulyx	6	42.55482864379883
42	4v71xohx	7	42.5274543762207
42	bpfwcssk	8	42.23229217529297
42	fe7e60dl	9	41.74783706665039
42	9vsi8hfx	10	41.58930587768555
50	1v0f2dtx	1	41.148189544677734
50	q77da2y3	2	40.63315200805664
50	xbze5s3c	3	40.20038604736328
50	aju2nr9x	4	39.34685516357422
50	mk7992xk	5	39.176170349121094
50	yxiacesg	6	39.08116912841797
50	bchcy4hn	7	38.561363220214844
50	qu7ddcw9	8	38.499290466308594
50	6m9llyta	9	38.42599868774414
50	ri91u0f1	10	38.377418518066406
3	buwz6lu3	1	39.43825149536133
3	8i1u1a9t	2	39.427146911621094
3	wfftfkam	3	38.84264373779297
3	eo4ehcjv	4	38.787025451660156
3	01q4pu9k	5	38.76952362060547
3	88px7oq2	6	38.760467529296875
3	72fokkad	7	38.55113220214844
3	bcqdm2b1	8	38.54033279418945
3	7jwhypgs	9	38.48815155029297
3	ukz73rp2	10	38.47984313964844
11	h1z8rg9p	1	36.22663116455078
11	ba5x3ysq	2	36.226253509521484
11	mu0g857x	3	36.0302734375
11	x0me00m0	4	36.02359390258789
11	vhztgmms	5	35.99983215332031
11	vu74w8ga	6	35.92140579223633
11	tbq04dwn	7	35.86381530761719
11	t55od92g	8	35.60193634033203
11	6vhxg10m	9	35.50969696044922
11	tof0so67	10	35.453369140625
19	yjg54yyk	1	40.19586944580078
19	eevs62xf	2	40.03390884399414
19	uhhk4t7f	3	40.026615142822266
19	hma2kvn2	4	40.002952575683594
19	y777xosr	5	39.99887466430664
19	20ipkh78	6	39.78334426879883
19	gfyup5aj	7	39.58064270019531
19	2x2ewsp8	8	38.691349029541016
19	zx5e92ur	9	37.89995193481445
19	z6cda4o2	10	37.82967758178711
27	hv0cwf6d	1	43.220088958740234
27	xz6pq0v3	2	43.206085205078125
27	tg5wbwf9	3	41.91886520385742
27	thftzde3	4	41.84182357788086
27	f5wvxgc8	5	41.723270416259766
27	ldamulbe	6	41.420169830322266
27	54260tth	7	41.40687561035156
