3990512	3265991_12	1	41.943458557128906
3990512	2036065_1	2	41.80062484741211
3990512	971642_3	3	39.40070343017578
3990512	248974_2	4	36.75892639160156
3990512	4087614_7	5	32.971031188964844
3990512	3990512_1	6	32.953330993652344
3990512	4366141_0	7	32.51389694213867
3990512	1408062_3	8	32.402923583984375
3990512	311770_2	9	32.36986541748047
3990512	4391498_0	10	32.14680099487305
1351675	1174259_3	1	30.085445404052734
1351675	1220420_2	2	29.60782814025879
1351675	2433635_6	3	29.562028884887695
1351675	3089731_0	4	29.489534378051758
1351675	1134240_3	5	29.46803092956543
1351675	2230894_0	6	29.419633865356445
1351675	1504468_8	7	29.257339477539062
1351675	2881153_0	8	29.01256561279297
1351675	4327777_2	9	29.005775451660156
1351675	3902668_1	10	28.783784866333008
2814599	2814599_5	1	39.09217834472656
2814599	2814599_0	2	38.864192962646484
2814599	2814599_1	3	36.619468688964844
2814599	2814599_3	4	33.7382926940918
2814599	1384405_2	5	29.781578063964844
2814599	2779962_1	6	29.627222061157227
2814599	317530_1	7	29.566259384155273
2814599	2814599_4	8	29.47665023803711
2814599	4313732_4	9	28.927181243896484
2814599	2753539_1	10	28.700498580932617
3910925	3720632_7	1	40.87278747558594
3910925	3910925_9	2	40.25514602661133
3910925	2556570_2	3	39.798309326171875
3910925	1961993_3	4	39.782772064208984
3910925	601072_7	5	39.77721405029297
3910925	2065163_0	6	39.751312255859375
3910925	1825763_5	7	39.58965301513672
3910925	1825763_2	8	39.48689270019531
3910925	3143517_4	9	39.370704650878906
3910925	4428185_0	10	39.340084075927734
4462511	582850_3	1	39.6323127746582
4462511	1852661_5	2	38.471099853515625
4462511	582850_8	3	36.339481353759766
4462511	582850_6	4	34.24064254760742
4462511	3682952_6	5	33.69860076904297
4462511	514592_6	6	33.55204391479492
4462511	514592_4	7	33.31451416015625
4462511	4462511_0	8	33.24689483642578
4462511	2335838_3	9	32.532379150390625
4462511	1427998_1	10	32.42362594604492
3499881	3499881_11	1	35.6568717956543
3499881	256524_2	2	34.808841705322266
3499881	3549261_7	3	33.753841400146484
3499881	3193262_3	4	33.377201080322266
3499881	3193262_10	5	33.21476745605469
3499881	3089958_18	6	32.71052551269531
3499881	3499881_2	7	31.161094665527344
3499881	3076949_10	8	30.729434967041016
3499881	3442943_2	9	29.357318878173828
3499881	3726712_4	10	29.194942474365234
2892478	4394257_0	1	33.584659576416016
2892478	396703_8	2	33.06099319458008
2892478	3437121_2	3	32.98571014404297
2892478	2097756_0	4	32.11307144165039
2892478	2247206_3	5	31.747848510742188
2892478	3704337_1	6	31.65483856201172
2892478	1830814_8	7	31.629066467285156
2892478	3029937_2	8	31.503543853759766
2892478	989850_8	9	31.260513305664062
2892478	259425_5	10	31.24570655822754
4190287	1256399_1	1	46.28313446044922
4190287	4190287_3	2	43.345542907714844
4190287	1256399_0	3	38.30787658691406
4190287	4292058_2	4	35.21281814575195
4190287	3921841_2	5	34.09254837036133
4190287	350805_5	6	33.00503158569336
4190287	4190287_9	7	32.962738037109375
4190287	1134648_7	8	32.8951530456543
4190287	4190287_2	9	32.69728469848633
4190287	37042_30	10	32.66398239135742
204633	3650932_0	1	35.842552185058594
204633	3940748_8	2	34.83333969116211
204633	1144037_3	3	34.559974670410156
204633	3176625_17	4	34.46580505371094
204633	3786133_0	5	34.29771423339844
204633	1758701_4	6	34.11789321899414
204633	3786133_12	7	33.988525390625
204633	550933_3	8	33.83866882324219
204633	3400018_4	9	33.80919647216797
204633	1051982_4	10	33.73773193359375
1663853	1058394_2	1	40.65949249267578
1663853	1789900_3	2	38.789955139160156
1663853	1058394_3	3	38.59770965576172
1663853	955720_0	4	38.513118743896484
1663853	919790_4	5	38.23004913330078
1663853	1058394_7	6	38.20125961303711
1663853	1250446_2	7	38.10432434082031
1663853	823188_1	8	37.80561828613281
1663853	4106567_5	9	37.541587829589844
1663853	2248876_7	10	37.11850357055664
2529114	1175059_7	1	37.03163146972656
2529114	4327257_4	2	36.53334045410156
2529114	1192265_5	3	36.14521789550781
2529114	3876065_3	4	36.08988952636719
2529114	2518881_3	5	36.0784797668457
2529114	3939365_0	6	35.96954345703125
2529114	44592_0	7	35.682735443115234
2529114	1208769_2	8	35.50792694091797
2529114	2032559_1	9	35.434654235839844
2529114	534741_2	10	35.35868453979492
3874326	3874326_9	1	34.574989318847656
3874326	4398915_15	2	32.999755859375
3874326	2975356_2	3	32.999755859375
3874326	1267136_2	4	31.677515029907227
3874326	1140211_1	5	31.217071533203125
3874326	4177544_1	6	30.935672760009766
3874326	985077_2	7	30.42218780517578
3874326	3874326_4	8	30.332721710205078
3874326	3146069_12	9	30.296972274780273
3874326	2594000_15	10	30.288902282714844
2180086	2180086_3	1	29.576391220092773
2180086	3121782_5	2	28.685911178588867
2180086	1814861_1	3	27.850074768066406
2180086	1212448_5	4	27.60596466064453
2180086	2572074_0	5	26.76915168762207
2180086	654524_0	6	26.753475189208984
2180086	1322383_4	7	26.228878021240234
2180086	1480461_3	8	26.208309173583984
2180086	875166_0	9	26.15682029724121
2180086	1281300_10	10	26.075712203979492
922849	922849_7	1	40.34231948852539
922849	2260403_6	2	39.42279052734375
922849	1545037_4	3	38.8944091796875
922849	612672_4	4	36.86097717285156
922849	3679340_5	5	36.771732330322266
922849	4317770_7	6	36.33020782470703
922849	922849_27	7	35.910518646240234
922849	1787414_2	8	35.85354995727539
922849	913874_0	9	35.251930236816406
922849	2197832_0	10	35.216957092285156
3280768	3280768_0	1	41.46022033691406
3280768	3280768_1	2	40.86098861694336
3280768	1272714_2	3	40.12857437133789
3280768	1230775_14	4	39.14330291748047
3280768	2504534_7	5	38.95851135253906
3280768	1540522_1	6	38.53858947753906
3280768	454776_2	7	37.63557434082031
3280768	3280768_16	8	37.4653205871582
3280768	951680_4	9	36.91212844848633
3280768	1990217_18	10	36.619468688964844
1477322	1477322_0	1	38.16986846923828
1477322	4304627_1	2	37.713863372802734
1477322	709716_5	3	36.49278259277344
1477322	4353714_7	4	36.15977478027344
1477322	199087_13	5	35.864593505859375
1477322	3287239_0	6	35.72270584106445
1477322	3282791_20	7	35.700016021728516
1477322	709716_1	8	35.686439514160156
1477322	950377_10	9	35.52934265136719
1477322	1193170_0	10	35.44633865356445
4003223	1224613_1	1	36.94700241088867
4003223	4281301_12	2	34.47175216674805
4003223	685824_3	3	32.06475830078125
4003223	3310615_3	4	32.020423889160156
4003223	1179979_2	5	31.995237350463867
4003223	3073738_0	6	31.79157257080078
4003223	1571879_2	7	31.766342163085938
4003223	433086_0	8	31.761388778686523
4003223	3555497_0	9	31.74568748474121
4003223	3531533_5	10	31.632619857788086
224109	224109_1	1	28.83391571044922
224109	1729108_2	2	27.093158721923828
224109	339341_3	3	26.597658157348633
224109	4143800_7	4	26.113548278808594
224109	1648599_5	5	25.929996490478516
224109	686004_3	6	25.741872787475586
224109	819547_7	7	25.511476516723633
224109	4124048_0	8	25.500099182128906
224109	2376826_0	9	25.437292098999023
224109	3601663_4	10	25.317703247070312
953489	2414329_17	1	33.37787628173828
953489	3064090_2	2	33.36075973510742
953489	1768710_12	3	33.1458625793457
953489	3103607_3	4	32.96957015991211
953489	1592740_0	5	32.46506881713867
953489	2190219_1	6	32.402923583984375
953489	185386_1	7	32.16254806518555
953489	2561964_13	8	32.15199279785156
953489	73883_3	9	32.14136505126953
953489	3886490_1	10	32.02635955810547
3496147	3496147_2	1	39.37897872924805
3496147	2081888_6	2	36.168487548828125
3496147	3869421_12	3	35.648414611816406
3496147	1878166_5	4	34.470481872558594
3496147	2212679_14	5	34.05601501464844
3496147	2484052_6	6	33.877681732177734
3496147	896894_7	7	33.38458251953125
3496147	2561068_7	8	33.30660629272461
3496147	1453886_22	9	33.24137496948242
3496147	3572358_12	10	33.18543243408203
172731	172731_10	1	38.6217041015625
172731	172731_1	2	36.92430877685547
