24	933558	1	38.074546813964844
24	351643	2	38.020931243896484
24	1414799	3	37.75689697265625
24	10775696	4	37.60019302368164
24	10301203	5	37.42729187011719
24	1803824	6	37.342735290527344
24	9274586	7	37.306121826171875
24	1595027	8	37.22259521484375
24	609585	9	37.14773178100586
24	10381962	10	37.13473129272461
319	5127867	1	39.91300582885742
319	7711736	2	38.96852493286133
319	11693925	3	38.67291259765625
319	9677024	4	38.64625549316406
319	10664698	5	38.511474609375
319	6557200	6	38.12248611450195
319	6868762	7	38.1087760925293
319	9416580	8	37.981849670410156
319	9369753	9	37.90471649169922
319	5066765	10	37.87225341796875
689	5322336	1	41.2520866394043
689	5182646	2	40.84280776977539
689	5335900	3	40.71974182128906
689	5957507	4	40.36797332763672
689	9366818	5	39.64263153076172
689	1878539	6	39.39458465576172
689	6807085	7	39.391136169433594
689	9391588	8	39.203914642333984
689	1879164	9	39.11467742919922
689	1737010	10	39.113800048828125
980	7691919	1	38.23743438720703
980	9494190	2	37.698673248291016
980	7893897	3	37.48028564453125
980	542129	4	37.118839263916016
980	621347	5	37.11214065551758
980	539631	6	37.082786560058594
980	11083633	7	36.87660598754883
980	9081927	8	36.8475227355957
980	1322194	9	36.827781677246094
980	544871	10	36.809017181396484
1184	4898631	1	39.52824020385742
1184	9644731	2	38.970272064208984
1184	10531834	3	38.88960647583008
1184	7799155	4	38.54912185668945
1184	9132464	5	38.466590881347656
1184	10425867	6	38.38180923461914
1184	8202902	7	38.068111419677734
1184	11023300	8	37.9520149230957
1184	6708391	9	37.925601959228516
1184	10760746	10	37.9238166809082
1353	6870030	1	39.67894744873047
1353	343420	2	38.020694732666016
1353	10710798	3	37.41489791870117
1353	671152	4	36.99674987792969
1353	7080043	5	36.76446533203125
1353	5890599	6	36.502471923828125
1353	430334	7	36.02416229248047
1353	5534490	8	35.88427734375
1353	431932	9	35.58586883544922
1353	5545460	10	35.50355911254883
1602	1277952	1	38.00312423706055
1602	9191047	2	37.88555145263672
1602	9176544	3	37.00069808959961
1602	1350557	4	36.72477722167969
1602	289687	5	36.708351135253906
1602	10425387	6	36.65813064575195
1602	9520029	7	36.64706802368164
1602	9490817	8	36.575347900390625
1602	5020535	9	36.507808685302734
1602	9254697	10	36.50263214111328
1719	7605600	1	35.66630172729492
1719	457724	2	34.95280838012695
1719	10768533	3	34.8752326965332
1719	669364	4	34.82987976074219
1719	890173	5	34.827293395996094
1719	8362085	6	34.80729293823242
1719	10103235	7	34.52247619628906
1719	7204524	8	34.4883918762207
1719	456716	9	34.43285369873047
1719	2007430	10	34.39827346801758
1908	9648736	1	39.37644958496094
1908	1276897	2	39.35034942626953
1908	536101	3	39.28473663330078
1908	793680	4	39.283084869384766
1908	841413	5	39.09651184082031
1908	9167829	6	39.00120162963867
1908	5007584	7	38.86955261230469
1908	11693606	8	38.867671966552734
1908	10698877	9	38.75682830810547
1908	1705117	10	38.73988723754883
2276	8063441	1	39.22256851196289
2276	950006	2	38.66642379760742
2276	9514613	3	38.560394287109375
2276	5643063	4	37.82169723510742
2276	5164397	5	37.26836395263672
2276	9591811	6	37.20463562011719
2276	9367929	7	37.19852066040039
2276	11581914	8	37.19316101074219
2276	1506208	9	36.912841796875
2276	7594261	10	36.66151428222656
2555	10065789	1	28.388927459716797
2555	6010980	2	28.162738800048828
2555	10813173	3	27.746423721313477
2555	6403787	4	27.618852615356445
2555	6406444	5	27.281816482543945
2555	7941974	6	27.27644157409668
2555	11010501	7	27.26496124267578
2555	8935332	8	27.119464874267578
2555	355853	9	27.110034942626953
2555	8954684	10	27.098861694335938
2909	5605727	1	43.742095947265625
2909	9361795	2	42.99911880493164
2909	10474292	3	42.93274688720703
2909	6682586	4	42.88063049316406
2909	1612176	5	42.73685836791992
2909	9185318	6	42.67945098876953
2909	8961541	7	42.64935302734375
2909	419815	8	42.628108978271484
2909	9632430	9	42.586692810058594
2909	561222	10	42.45980453491211
3096	1913412	1	38.64116287231445
3096	10285794	2	38.603668212890625
3096	4827455	3	38.58974075317383
3096	5409362	4	38.5089225769043
3096	5145874	5	38.33480453491211
3096	2042901	6	38.23501968383789
3096	5592487	7	38.19612121582031
3096	5289627	8	38.18855667114258
3096	5408556	9	37.90027618408203
3096	1782418	10	37.86375045776367
3450	9231642	1	39.05560302734375
3450	9605232	2	38.32322692871094
3450	9405402	3	38.05354309082031
3450	9368989	4	37.962181091308594
3450	5031494	5	37.73084259033203
3450	285786	6	37.67354202270508
3450	459676	7	37.44664764404297
3450	9373033	8	37.34536361694336
3450	9043798	9	37.084503173828125
3450	9376507	10	37.070796966552734
3957	960874	1	37.26178741455078
3957	8966004	2	37.20191955566406
3957	1299707	3	37.11944580078125
3957	856664	4	37.020145416259766
3957	9042473	5	36.874210357666016
3957	9622012	6	36.86631774902344
3957	9606276	7	36.851016998291016
3957	9604142	8	36.84739685058594
3957	9072269	9	36.799217224121094
3957	11039802	10	36.752410888671875
4284	908514	1	39.27788543701172
4284	5033862	2	38.70022964477539
4284	7330444	3	38.68541717529297
4284	1630072	4	38.67694091796875
4284	1797338	5	38.518104553222656
4284	699442	6	38.43790054321289
4284	611583	7	38.41221618652344
4284	9225129	8	38.269744873046875
4284	1004358	9	38.24109649658203
4284	5587882	10	38.23521041870117
4485	4766850	1	41.44831085205078
4485	9152512	2	39.881961822509766
4485	1244839	3	39.79378890991211
4485	7667490	4	38.67216491699219
4485	841179	5	38.52981948852539
4485	931287	6	38.51149368286133
4485	11058474	7	38.43271255493164
4485	889644	8	38.356773376464844
4485	7753531	9	38.32501220703125
4485	9352480	10	38.30789566040039
4720	5981887	1	35.46164321899414
4720	6252882	2	35.21282196044922
4720	905770	3	34.984500885009766
4720	7768604	4	34.9165153503418
4720	8479881	5	34.868263244628906
4720	331851	6	34.117958068847656
4720	1631579	7	33.98457717895508
4720	8527988	8	33.943199157714844
4720	9630269	9	33.59251403808594
4720	321043	10	33.56101989746094
5087	893019	1	35.99749755859375
5087	287421	2	35.771728515625
5087	517732	3	35.64188766479492
5087	10705606	4	35.631309509277344
5087	5960911	5	35.4483642578125
5087	10713490	6	35.41360855102539
5087	9656071	7	35.36105728149414
5087	7664675	8	35.29316329956055
5087	9607097	9	35.22297668457031
5087	547995	10	34.99872970581055
5578	579606	1	39.531036376953125
5578	5681252	2	39.484188079833984
5578	544997	3	39.279605865478516
5578	721442	4	39.01753616333008
5578	669393	5	38.695404052734375
5578	667743	6	38.33002471923828
5578	7810246	7	38.26353073120117
5578	9051965	8	37.76534652709961
5578	2061517	9	37.73774719238281
5578	863511	10	37.65482711791992
5851	10789914	1	40.34437942504883
5851	9023980	2	40.22355270385742
5851	5253626	3	40.02861785888672
5851	9600914	4	39.8995246887207
5851	1412969	5	39.78370666503906
5851	1790998	6	39.67079544067383
5851	4823162	7	39.667503356933594
5851	5258928	8	39.60960006713867
5851	287105	9	39.52250289916992
5851	6626022	10	39.422428131103516
6280	9590652	1	34.63743591308594
6280	9139910	2	34.40458679199219
6280	659312	3	34.35887908935547
6280	423436	4	34.09674835205078
6280	8941993	5	34.075740814208984
6280	5686642	6	34.04508590698242
6280	10246722	7	33.961544036865234
6280	8949224	8	33.83599090576172
6280	9292079	9	33.82575607299805
6280	4979190	10	33.68719482421875
6727	11194112	1	36.26807403564453
6727	10455714	2	36.25437545776367
6727	8235285	3	36.14851379394531
6727	755071	4	35.952640533447266
6727	5665900	5	35.54937744140625
6727	9367978	6	35.54527282714844
6727	802790	7	35.41059494018555
6727	9084203	8	35.30796813964844
6727	6191293	9	35.287193298339844
6727	9372151	10	35.251983642578125
7103	669136	1	41.00819396972656
7103	1065153	2	39.481903076171875
7103	9577489	3	39.35988235473633
7103	8247437	4	39.191890716552734
7103	535831	5	39.17911148071289
7103	6583341	6	38.90282440185547
7103	7020691	7	38.75191116333008
7103	664597	8	38.74338912963867
7103	6125079	9	38.510009765625
7103	1962654	10	38.11357879638672
7250	6540142	1	35.57488250732422
7250	8344769	2	35.00874328613281
7250	10685893	3	34.9844856262207
7250	8991142	4	34.97159957885742
7250	10647263	5	34.68149948120117
7250	6080940	6	34.50750732421875
7250	974923	7	34.422508239746094
7250	7809394	8	34.28173828125
7250	492965	9	33.961021423339844
7250	9684621	10	33.88192367553711
7770	1333441	1	42.30556869506836
7770	9452614	2	41.827293395996094
7770	7751939	3	41.537086486816406
7770	9981519	4	40.787681579589844
